content_id,sha256,canonical_instance,canonical_run_path,family,variant,source_alias_count,source_alias_paths,repository_alias_count,repository_alias_paths,n_business,n_meetings,n_tables,n_total_slots,n_morning_slots,n_forbidden_assignments,n_fixed_meetings,n_direct_precedence_edges,dataset_source_page,dataset_archive_url,dataset_archive_sha256
b2b-cd3e7874dd1d2ce9,cd3e7874dd1d2ce906565182a0875069e371bd5433e15ac0f49a3138fd9ce8f6,ticf-13crafb.prec25,data_table08_prec/ticf-13crafb.prec25.dzn,precedence,prec25,1,../noves/ticf-13crafb.prec25.dzn,1,data_table08_prec/ticf-13crafb.prec25.dzn,76,195,14,22,12,0,0,71,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,ee1f440ab3f6db27ab712300ad3a54a31ffd5ec1e06f81a9ac37cb7202c56528
b2b-d2768468a1b7ccf6,d2768468a1b7ccf67cefe4925a94a08174e3ce0268d407438d463623f5d47850,forumt-14.prec25,data_table08_prec/forumt-14.prec25.dzn,precedence,prec25,1,../noves/forumt-14.prec25.dzn,1,data_table08_prec/forumt-14.prec25.dzn,60,237,27,10,10,14,0,93,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,ee1f440ab3f6db27ab712300ad3a54a31ffd5ec1e06f81a9ac37cb7202c56528
b2b-d3faa7f99b15fb0e,d3faa7f99b15fb0e9cd9a67a84eb98a34160c036970c8edced7229461c6b340c,tic-12crafc.prec25,data_table08_prec/tic-12crafc.prec25.dzn,precedence,prec25,1,../noves/tic-12crafc.prec25.dzn,1,data_table08_prec/tic-12crafc.prec25.dzn,42,125,16,8,8,0,0,53,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,ee1f440ab3f6db27ab712300ad3a54a31ffd5ec1e06f81a9ac37cb7202c56528
b2b-d553fe38621bfc0e,d553fe38621bfc0e0b4ecb2c6338dbcea3a917a568e0b735b715dce230ec948b,forum-14.fixed020-Forb,data_table07_fixed/forum-14.fixed020-Forb.dzn,fixed,fixed020,1,../noves/forum-14.fixed020-Forb.dzn,1,data_table07_fixed/forum-14.fixed020-Forb.dzn,78,302,22,22,12,116,60,0,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,ee1f440ab3f6db27ab712300ad3a54a31ffd5ec1e06f81a9ac37cb7202c56528
b2b-d5944da94c5a5760,d5944da94c5a576047d646c5216e98f177a9ac21bacee74e2510eaf604655857,tic-14crafa.prec25,data_table08_prec/tic-14crafa.prec25.dzn,precedence,prec25,1,../noves/tic-14crafa.prec25.dzn,1,data_table08_prec/tic-14crafa.prec25.dzn,60,237,27,10,10,0,0,93,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,ee1f440ab3f6db27ab712300ad3a54a31ffd5ec1e06f81a9ac37cb7202c56528
b2b-d8a5243110047880,d8a52431100478807cb91d9b69ca2ababd3134f3ec2b68d8d617955d2c211e89,ticf-14crafa.fixed040-Forb,data_table07_fixed/ticf-14crafa.fixed040-Forb.dzn,fixed,fixed040,1,../noves/ticf-14crafa.fixed040-Forb.dzn,1,data_table07_fixed/ticf-14crafa.fixed040-Forb.dzn,78,302,22,22,12,0,120,0,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,ee1f440ab3f6db27ab712300ad3a54a31ffd5ec1e06f81a9ac37cb7202c56528
b2b-d90b964c64463ef1,d90b964c64463ef1eb0ae5ad516d527ac1137da3fc5750a3f33c6c3cd60d7c04,forum-13crafb.forb0007,data_table06_forb/forum-13crafb.forb0007.dzn,forbidden,forb0007,2,../noves/forum-13crafb.forb0007.dzn | ../noves/ticf-13crafb.forb0007.dzn,2,data_table06_forb/forum-13crafb.forb0007.dzn | data_table06_forb/ticf-13crafb.forb0007.dzn,76,195,14,22,12,11,0,0,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,ee1f440ab3f6db27ab712300ad3a54a31ffd5ec1e06f81a9ac37cb7202c56528
b2b-d9c3ce3e96e527f8,d9c3ce3e96e527f8474ce7298989a6a42f1abfe7f712d67a2b2f6cb14f0df302,ticf-14crafa.fixed020-Forb,data_table07_fixed/ticf-14crafa.fixed020-Forb.dzn,fixed,fixed020,1,../noves/ticf-14crafa.fixed020-Forb.dzn,1,data_table07_fixed/ticf-14crafa.fixed020-Forb.dzn,78,302,22,22,12,0,60,0,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,ee1f440ab3f6db27ab712300ad3a54a31ffd5ec1e06f81a9ac37cb7202c56528
b2b-da4961fba506fc2c,da4961fba506fc2c2c7365b6a7b860b61f0265c407e0c2134053ffffb31fbca3,ticf-13crafc.prec25,data_table08_prec/ticf-13crafc.prec25.dzn,precedence,prec25,1,../noves/ticf-13crafc.prec25.dzn,1,data_table08_prec/ticf-13crafc.prec25.dzn,70,154,12,21,13,0,0,48,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,ee1f440ab3f6db27ab712300ad3a54a31ffd5ec1e06f81a9ac37cb7202c56528
b2b-da9f18f14cf3aee3,da9f18f14cf3aee32c23f216f5aea7442f85876bdd772732b2c294dda8852998,ticf-13crafb.prec15,data_table08_prec/ticf-13crafb.prec15.dzn,precedence,prec15,1,../noves/ticf-13crafb.prec15.dzn,1,data_table08_prec/ticf-13crafb.prec15.dzn,76,195,14,22,12,0,0,29,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,ee1f440ab3f6db27ab712300ad3a54a31ffd5ec1e06f81a9ac37cb7202c56528
b2b-daea3b64518d4996,daea3b64518d49962d2b9ae74012c5acc9e3d8b30857ced446e269701fee3ffd,forum-13crafc.fixed020-Forb,data_table07_fixed/forum-13crafc.fixed020-Forb.dzn,fixed,fixed020,1,../noves/forum-13crafc.fixed020-Forb.dzn,1,data_table07_fixed/forum-13crafc.fixed020-Forb.dzn,70,154,12,21,13,22,30,0,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,ee1f440ab3f6db27ab712300ad3a54a31ffd5ec1e06f81a9ac37cb7202c56528
b2b-dc8823f802474846,dc8823f802474846cacb92bef7dae8b1dbcd7655d2706cae39923f0547918092,forum-13.forb0007,data_table06_forb/forum-13.forb0007.dzn,forbidden,forb0007,2,../noves/forum-13.forb0007.dzn | ../noves/ticf-13crafa.forb0007.dzn,2,data_table06_forb/forum-13.forb0007.dzn | data_table06_forb/ticf-13crafa.forb0007.dzn,70,154,14,21,13,10,0,0,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,ee1f440ab3f6db27ab712300ad3a54a31ffd5ec1e06f81a9ac37cb7202c56528
b2b-df56db93b199c1ae,df56db93b199c1aebd8fbbd554669ea0faed2a21f1acf813a37ba2657bdfd9dd,tic-13.original,data_table03_origin/tic-13.original.dzn,original,original,1,../noves/tic-13.original.dzn,1,data_table03_origin/tic-13.original.dzn,47,180,21,10,10,0,0,0,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,ee1f440ab3f6db27ab712300ad3a54a31ffd5ec1e06f81a9ac37cb7202c56528
b2b-dff1ddf7eb8b23ee,dff1ddf7eb8b23ee4899c176aac307b597da0c151d88ba72f55641245f664ff6,forumt-14.fixed040-Forb,data_table07_fixed/forumt-14.fixed040-Forb.dzn,fixed,fixed040,1,../noves/forumt-14.fixed040-Forb.dzn,1,data_table07_fixed/forumt-14.fixed040-Forb.dzn,60,237,27,10,10,14,94,0,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,ee1f440ab3f6db27ab712300ad3a54a31ffd5ec1e06f81a9ac37cb7202c56528
b2b-e188044714f71a5c,e188044714f71a5cb31eb320406f7822b94b8d452cbbc087eb2b3b5e8fbca381,forumt-14crafe.prec25,data_table08_prec/forumt-14crafe.prec25.dzn,precedence,prec25,1,../noves/forumt-14crafe.prec25.dzn,1,data_table08_prec/forumt-14crafe.prec25.dzn,60,236,24,10,10,14,0,96,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,ee1f440ab3f6db27ab712300ad3a54a31ffd5ec1e06f81a9ac37cb7202c56528
b2b-e8a8610272694600,e8a86102726946007b8aaa97b0eb1555e37c88fa6e20c207db7f9fa54ddb54cf,forumt-14crafc.prec25,data_table08_prec/forumt-14crafc.prec25.dzn,precedence,prec25,1,../noves/forumt-14crafc.prec25.dzn,1,data_table08_prec/forumt-14crafc.prec25.dzn,60,237,25,10,10,14,0,93,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,ee1f440ab3f6db27ab712300ad3a54a31ffd5ec1e06f81a9ac37cb7202c56528
b2b-e8da8d37cb968136,e8da8d37cb968136263a9abf2e1ebb36ce3e6bc485b59608576615228f362ea3,forumt-14crafd.prec25,data_table08_prec/forumt-14crafd.prec25.dzn,precedence,prec25,1,../noves/forumt-14crafd.prec25.dzn,1,data_table08_prec/forumt-14crafd.prec25.dzn,60,236,25,10,10,14,0,96,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,ee1f440ab3f6db27ab712300ad3a54a31ffd5ec1e06f81a9ac37cb7202c56528
b2b-eb6894b264c3d0d7,eb6894b264c3d0d70f9abb1f481888ee80932395d3e30335beab53ef18eb3ec5,ticf-13crafc.prec15,data_table08_prec/ticf-13crafc.prec15.dzn,precedence,prec15,1,../noves/ticf-13crafc.prec15.dzn,1,data_table08_prec/ticf-13crafc.prec15.dzn,70,154,12,21,13,0,0,14,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,ee1f440ab3f6db27ab712300ad3a54a31ffd5ec1e06f81a9ac37cb7202c56528
b2b-ec94e147e93f141b,ec94e147e93f141b2f4bfb25021a9e18a4fce2883d22c7a7f15ee41cdd15e037,tic-12.fixed020-Forb,data_table07_fixed/tic-12.fixed020-Forb.dzn,fixed,fixed020,1,../noves/tic-12.fixed020-Forb.dzn,1,data_table07_fixed/tic-12.fixed020-Forb.dzn,42,125,21,8,8,0,25,0,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,ee1f440ab3f6db27ab712300ad3a54a31ffd5ec1e06f81a9ac37cb7202c56528
b2b-edbb467b1644ee00,edbb467b1644ee009e701d103d5b94e5a65cd3f1d60336194bae80e5e20e0515,ticf-13crafb.fixed040-Forb,data_table07_fixed/ticf-13crafb.fixed040-Forb.dzn,fixed,fixed040,1,../noves/ticf-13crafb.fixed040-Forb.dzn,1,data_table07_fixed/ticf-13crafb.fixed040-Forb.dzn,76,195,14,22,12,0,78,0,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,ee1f440ab3f6db27ab712300ad3a54a31ffd5ec1e06f81a9ac37cb7202c56528
b2b-ef043da145bfcaa6,ef043da145bfcaa6942265b553258b9232e2df6455499942fe07d568991271a7,tic-12.prec15,data_table08_prec/tic-12.prec15.dzn,precedence,prec15,1,../noves/tic-12.prec15.dzn,1,data_table08_prec/tic-12.prec15.dzn,42,125,21,8,8,0,0,24,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,ee1f440ab3f6db27ab712300ad3a54a31ffd5ec1e06f81a9ac37cb7202c56528
b2b-efc8ee1c40da2b8a,efc8ee1c40da2b8a7dad3becc8bbe419b51a079d80afe38d5f99bb896694d091,forum-13crafb.prec15,data_table08_prec/forum-13crafb.prec15.dzn,precedence,prec15,1,../noves/forum-13crafb.prec15.dzn,1,data_table08_prec/forum-13crafb.prec15.dzn,76,195,14,22,12,26,0,29,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,ee1f440ab3f6db27ab712300ad3a54a31ffd5ec1e06f81a9ac37cb7202c56528
b2b-f4f1eaecbca9d0e5,f4f1eaecbca9d0e58627d90010202df9f5d6fdc964fc5c1b73d022c883e97411,tic-13crafb.original,data_table03_origin/tic-13crafb.original.dzn,original,original,1,../noves/tic-13crafb.original.dzn,1,data_table03_origin/tic-13crafb.original.dzn,46,184,21,10,10,0,0,0,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,ee1f440ab3f6db27ab712300ad3a54a31ffd5ec1e06f81a9ac37cb7202c56528
b2b-f6a0647171ea3a01,f6a0647171ea3a01e077474a4c53b26d76eed6b7fe828661dbb02126b4225b46,tic-12.original,data_table03_origin/tic-12.original.dzn,original,original,1,../noves/tic-12.original.dzn,1,data_table03_origin/tic-12.original.dzn,42,125,21,8,8,0,0,0,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,ee1f440ab3f6db27ab712300ad3a54a31ffd5ec1e06f81a9ac37cb7202c56528
b2b-fee7e658da517ae9,fee7e658da517ae9d954e5d2c7411c75c7e6034c1e0b43e569317bbaf8e66e10,forumt-14crafd.forb0007,data_table06_forb/forumt-14crafd.forb0007.dzn,forbidden,forb0007,2,../noves/forumt-14crafd.forb0007.dzn | ../noves/tic-14crafd.forb0007.dzn,2,data_table06_forb/forumt-14crafd.forb0007.dzn | data_table06_forb/tic-14crafd.forb0007.dzn,60,236,25,10,10,4,0,0,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,ee1f440ab3f6db27ab712300ad3a54a31ffd5ec1e06f81a9ac37cb7202c56528
b2b-fef8f130245fa101,fef8f130245fa1017b8593453ae7252e983020f5c8f132a60fbfe543c042130f,tic-13crafb.prec25,data_table08_prec/tic-13crafb.prec25.dzn,precedence,prec25,1,../noves/tic-13crafb.prec25.dzn,1,data_table08_prec/tic-13crafb.prec25.dzn,46,184,21,10,10,0,0,75,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,ee1f440ab3f6db27ab712300ad3a54a31ffd5ec1e06f81a9ac37cb7202c56528
b2b-ff9a27125840b021,ff9a27125840b021c6bee9387045eaa32e6e322b6d22b2505e633a42638d78ec,forumt-14crafd.original,data_table03_origin/forumt-14crafd.original.dzn,original,original,1,../noves/forumt-14crafd.original.dzn,1,data_table03_origin/forumt-14crafd.original.dzn,60,236,25,10,10,14,0,0,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,ee1f440ab3f6db27ab712300ad3a54a31ffd5ec1e06f81a9ac37cb7202c56528
